"City","Date","PM2.5","PM10","NO","NO2","NH3","CO","SO2","O3","AQI","AQI_Bucket","Latitude","Longitude","Year"
"Avda. Francia","6-08-2019",14,32,2,6,4.67326007326007,0.2,4,81,173.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","7-08-2019",25,42,4,22,4.67326007326007,0.1,3,48,180,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","8-08-2019",19,33,3,11,4.67326007326007,0.2,4,57,158.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","9-08-2019",8,12,2,10,4.67326007326007,0.1,4,60,120,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","10-08-2019",13,22,10,20,4.67326007326007,0.2,4,42,138.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","11-08-2019",3,5,1,13,4.67326007326007,0.140360404838312,5,54,101.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","12-08-2019",9,10,4,18,4.67326007326007,0.1,4,21,82.5,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","13-08-2019",8,20,2,11,4.67326007326007,0.1,3,68,140,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","14-08-2019",12,22,3,16,4.67326007326007,0.1,3,57,141.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","15-08-2019",11,17,2,11,4.67326007326007,0.1,4,61,132.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","16-08-2019",10,15,2,9,4.67326007326007,0.1,4,60,125,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","17-08-2019",11,16,2,11,4.67326007326007,0.1,3,51,117.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","18-08-2019",12,16,2,9,4.67326007326007,0.2,4,50,116.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","19-08-2019",13,19,2,10,4.67326007326007,0.2,4,53,126.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","20-08-2019",15,32,2,11,4.67326007326007,0.1,3,68,163.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","21-08-2019",7,13,2,12,4.67326007326007,0.1,3,69,132.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","22-08-2019",7,13,3,18,4.67326007326007,0.1,4,63,135,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","23-08-2019",10,23,3,26,4.67326007326007,0.1,4,70,170,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","24-08-2019",11,16,2,21,4.67326007326007,0.1,5,66,151.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","25-08-2019",14,17,2,15,4.67326007326007,0.2,3,62,141.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","26-08-2019",15,18,2,11,4.67326007326007,0.2,3,75,155,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","27-08-2019",9,12,2,23,4.67326007326007,0.1,4,63,141.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","28-08-2019",10,15,5,28,4.67326007326007,0.1,3,61,152.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","29-08-2019",12,19,8,34,4.67326007326007,0.1,4,53,162.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","30-08-2019",13,22,4,34,4.67326007326007,0.140360404838312,6,55,167.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","31-08-2019",13,19,3,35,4.67326007326007,0.2,4,57,163.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","1-09-2019",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.458788,-0.34471,2019
"Avda. Francia","2-09-2019",38,45,13,49,4.67326007326007,0.3,3.78532608695652,25,212.5,"Poor",39.458788,-0.34471,2019
"Avda. Francia","3-09-2019",15,26,5,40,4.67326007326007,0.1,7,46,173.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","4-09-2019",4,10,2,16,4.67326007326007,0.1,4,69,131.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","5-09-2019",4,10,2,14,4.67326007326007,0.1,4,60,117.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","6-09-2019",10,22,2,11,4.67326007326007,0.1,4,77,157.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","7-09-2019",17,30,2,16,4.67326007326007,0.1,3,70,172.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","8-09-2019",14,42,3,29,4.67326007326007,0.2,4,58,187.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","9-09-2019",9,17,5,17,4.67326007326007,0.1,4,58,137.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","10-09-2019",11,14,3,11,4.67326007326007,0.1,3,52,117.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","11-09-2019",3,5,1,6,4.67326007326007,0.140360404838312,4,58,96.25,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","12-09-2019",4,5,5,22,4.67326007326007,0.1,4,29,86.25,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","13-09-2019",13,20,2,7,4.67326007326007,0.1,3,79,155,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","14-09-2019",12,18,2,8,4.67326007326007,0.1,3,74,146.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","15-09-2019",18,26,2,5,4.67326007326007,0.1,5,79,168.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","16-09-2019",17,23,2,10,4.67326007326007,0.1,3,66,151.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","17-09-2019",22,33,11,32,4.67326007326007,0.1,4,38,175,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","18-09-2019",12,20,7,27,4.67326007326007,0.1,5,49,150,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","19-09-2019",18,26,9,22,4.67326007326007,0.1,3,52,162.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","20-09-2019",17,23,2,12,4.67326007326007,0.1,3,65,152.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","21-09-2019",13,18,2,11,4.67326007326007,0.2,4,66,142.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","22-09-2019",8,11,2,5,4.67326007326007,0.1,4,48,97.5,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","23-09-2019",6,11,4,17,4.67326007326007,0.1,5,49,115,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","24-09-2019",8,18,10,23,4.67326007326007,0.2,3,52,142.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","25-09-2019",6,11,4,11,4.67326007326007,0.1,3,54,111.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","26-09-2019",12,17,4,16,4.67326007326007,0.2,3,49,126.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","27-09-2019",15,21,6,19,4.67326007326007,0.1,4,47,140,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","28-09-2019",13,18,3,16,4.67326007326007,0.1,4,47,126.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","29-09-2019",15,20,2,17,4.67326007326007,0.1,3,46,128.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","30-09-2019",20,25,4,18,4.67326007326007,0.1,4,51,152.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","1-10-2019",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.458788,-0.34471,2019
"Avda. Francia","2-10-2019",14,23,3,24,4.67326007326007,0.2,3.78532608695652,46,137.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","3-10-2019",17,25,4,37,4.67326007326007,0.1,7,45,168.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","4-10-2019",3,7,3,22,4.67326007326007,0.1,4,62,126.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","5-10-2019",6,12,2,15,4.67326007326007,0.1,4,49,110,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","6-10-2019",10,19,2,12,4.67326007326007,0.1,4,83,162.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","7-10-2019",14,24,3,14,4.67326007326007,0.1,3,66,155,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","8-10-2019",14,23,2,16,4.67326007326007,0.2,3,55,141.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","9-10-2019",6,17,2,8,4.67326007326007,0.2,4,63,125,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","10-10-2019",6,9,2,3,4.67326007326007,0.1,4,55,98.75,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","11-10-2019",2,4,1,2,4.67326007326007,0.140360404838312,5,72,107.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","12-10-2019",5,7,8,27,4.67326007326007,0.1,5,27,98.75,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","13-10-2019",11,14,2,4,4.67326007326007,0.1,4,56,113.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","14-10-2019",13,17,2,8,4.67326007326007,0.1,4,52,120,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","15-10-2019",3,7,2,5,4.67326007326007,0.3,4,59,100,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","16-10-2019",7,14,7,19,4.67326007326007,0.2,5,53,131.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","17-10-2019",7,14,3,25,4.67326007326007,0.2,4,59,140,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","18-10-2019",12,19,3,27,4.67326007326007,0.2,3,39,128.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","19-10-2019",9,14,2,27,4.67326007326007,0.1,4,49,131.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","20-10-2019",6,7,1,15,4.67326007326007,0.1,6,51,107.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","21-10-2019",6,8,5,19,4.67326007326007,0.2,6,46,112.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","22-10-2019",4,5,3,27,4.67326007326007,0.3,3,34,95,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","23-10-2019",3,4,2,13,4.67326007326007,0.3,5,49,95,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","24-10-2019",5,8,7,21,4.67326007326007,0.2,3,41,106.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","25-10-2019",14,20,10,36,4.67326007326007,0.3,4,37,151.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","26-10-2019",12,15,8,35,4.67326007326007,0.2,3,35,135,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","27-10-2019",16,17,2,28,4.67326007326007,0.1,3,41,133.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","28-10-2019",27,32,14,38,4.67326007326007,0.1,3,22,170,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","29-10-2019",36,42,36,49,4.67326007326007,0.2,4,19,232.5,"Poor",39.458788,-0.34471,2019
"Avda. Francia","30-10-2019",28,33,15,49,4.67326007326007,0.1,5,21,188.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","31-10-2019",8,13,6,39,4.67326007326007,0.2,5,23,117.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","1-11-2019",16,36,56,66,4.67326007326007,0.2,5,25,255,"Poor",39.458788,-0.34471,2019
"Avda. Francia","2-11-2019",9,17,20,43,4.67326007326007,0.1,3.78532608695652,38,158.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","3-11-2019",16,31,21,41,4.67326007326007,0.2,7,39,193.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","4-11-2019",8,18,5,36,4.67326007326007,0.1,6,59,165,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","5-11-2019",10,13,2,10,4.67326007326007,0.1,4,84,153.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","6-11-2019",11,26,2,10,4.67326007326007,0.1,4,76,161.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","7-11-2019",16,28,3,17,4.67326007326007,0.1,4,63,163.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","8-11-2019",14,20,2,12,4.67326007326007,0.2,3,52,128.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","9-11-2019",6,8,2,13,4.67326007326007,0.2,4,57,112.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","10-11-2019",10,14,6,10,4.67326007326007,0.3,4,46,112.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","11-11-2019",3,6,2,12,4.67326007326007,0.140360404838312,3,56,102.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","12-11-2019",7,8,6,27,4.67326007326007,0.1,5,25,97.5,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","13-11-2019",6,8,3,20,4.67326007326007,0.140360404838312,4,34,93.75,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","14-11-2019",4,5,1,15,4.67326007326007,0.1,3,52,100,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","15-11-2019",3,4,3,18,4.67326007326007,0.1,4,44,95,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","16-11-2019",4,5,3,18,4.67326007326007,0.1,4,41,93.75,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","17-11-2019",4,6,1,8,4.67326007326007,0.1,4,53,95,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","18-11-2019",3,4,4,21,4.67326007326007,0.1,5,42,98.75,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","19-11-2019",7,9,9,27,4.67326007326007,0.1,4,32,110,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","20-11-2019",8,10,7,28,4.67326007326007,0.1,5,38,120,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","21-11-2019",9,9,7,26,4.67326007326007,0.1,5,33,111.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","22-11-2019",8,9,10,32,4.67326007326007,0.1,5,26,112.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","23-11-2019",3,3,1,11,4.67326007326007,0.1,5,69,115,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","24-11-2019",3,3,1,8,4.67326007326007,0.1,4,58,96.25,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","25-11-2019",4,6,1,18,4.67326007326007,0.1,3,43,93.75,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","26-11-2019",5,7,4,21,4.67326007326007,0.1,3,40,100,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","27-11-2019",4,6,1,15,4.67326007326007,0.1,4,53,103.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","28-11-2019",4,5,1,12,4.67326007326007,0.1,3,55,100,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","29-11-2019",4,5,3,24,4.67326007326007,0.1,4,35,93.75,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","30-11-2019",7,7,5,29,4.67326007326007,0.1,4,29,101.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","1-12-2019",18,28,29,63,4.67326007326007,0.2,5,26,211.25,"Poor",39.458788,-0.34471,2019
"Avda. Francia","2-12-2019",11,20,21,53,4.67326007326007,0.2,3.78532608695652,29,167.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","3-12-2019",18,31,9,42,4.67326007326007,0.1,7,37,180,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","4-12-2019",11,19,3,29,4.67326007326007,0.1,5,74,176.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","5-12-2019",10,14,3,20,4.67326007326007,0.1,4,60,138.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","6-12-2019",5,10,3,8,4.67326007326007,0.1,4,77,133.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","7-12-2019",14,27,4,16,4.67326007326007,0.2,4,68,166.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","8-12-2019",11,20,2,11,4.67326007326007,0.2,4,66,142.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","9-12-2019",12,23,2,8,4.67326007326007,0.1,5,79,161.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","10-12-2019",8,11,2,3,4.67326007326007,0.1,3,51,97.5,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","11-12-2019",3,6,1,12,4.67326007326007,0.140360404838312,4,64,112.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","12-12-2019",3,4,1,12,4.67326007326007,0.1,4,48,90,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","13-12-2019",2,3,1,11,4.67326007326007,0.1,4,60,101.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","14-12-2019",2,2,1,11,4.67326007326007,0.1,3,57,95,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","15-12-2019",4,4,7,24,4.67326007326007,0.1,4,42,106.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","16-12-2019",8,9,17,36,4.67326007326007,0.1,6,19,118.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","17-12-2019",13,16,26,43,4.67326007326007,0.1,6,18,152.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","18-12-2019",4,5,3,26,4.67326007326007,0.1,4,29,88.75,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","19-12-2019",8,10,25,45,4.67326007326007,0.3,4,18,137.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","20-12-2019",3,4,6,21,4.67326007326007,0.140360404838312,3,47,105,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","21-12-2019",2,4,1,6,4.67326007326007,0.2,4,62,98.75,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","22-12-2019",3,4,1,4,4.67326007326007,0.1,4,73,111.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","23-12-2019",3,3,2,21,4.67326007326007,0.1,4,48,101.25,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","24-12-2019",4,4,6,25,4.67326007326007,0.1,6,31,95,"Satisfactory",39.458788,-0.34471,2019
"Avda. Francia","25-12-2019",5,6,18,25,4.67326007326007,0.1,5,23,102.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","26-12-2019",13,16,48,44,4.67326007326007,0.3,7,11,173.75,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","27-12-2019",15,16,13,36,4.67326007326007,0.2,6,16,127.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","28-12-2019",27,30,9,33,4.67326007326007,0.3,4,17,150,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","29-12-2019",32,34,1,26,4.67326007326007,0.2,5,30,160,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","30-12-2019",30,32,10,36,4.67326007326007,0.2,5,21,167.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","31-12-2019",31,34,16,35,4.67326007326007,0.2,4,14,167.5,"Moderate",39.458788,-0.34471,2019
"Avda. Francia","1-01-2020",34,37,9,29,4.67326007326007,0.2,4,19,165,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","2-01-2020",5,8,1,20,4.67326007326007,0.1,3,32,86.25,"Satisfactory",39.458788,-0.34471,2020
"Avda. Francia","3-01-2020",4,11,1,5,4.67326007326007,0.1,5,72,122.5,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","4-01-2020",2,3,1,7,4.67326007326007,0.1,3,72,110,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","5-01-2020",3,5,2,1,4.67326007326007,0.1,4,61,95,"Satisfactory",39.458788,-0.34471,2020
"Avda. Francia","6-01-2020",5,11,3,10,4.67326007326007,0.1,4,82,143.75,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","7-01-2020",6,15,2,9,4.67326007326007,0.140360404838312,4,53.1652257444765,45,"Good",39.458788,-0.34471,2020
"Avda. Francia","8-01-2020",8,14,2,17,4.67326007326007,0.2,3,69,141.25,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","9-01-2020",2,8,2,13,4.67326007326007,0.1,4,57,107.5,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","10-01-2020",6,21,2,16,4.67326007326007,0.2,3,56,130,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","11-01-2020",8,11,3,20,4.67326007326007,0.2,5,34,101.25,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","12-01-2020",9,15,21,37,4.67326007326007,0.1,3,13,122.5,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","13-01-2020",24,26,47,47,4.67326007326007,0.3,5,17,207.5,"Poor",39.458788,-0.34471,2020
"Avda. Francia","14-01-2020",25,28,48,53,4.67326007326007,0.2,6,17,221.25,"Poor",39.458788,-0.34471,2020
"Avda. Francia","15-01-2020",24,27,24,48,4.67326007326007,0.2,4,21,185,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","16-01-2020",29,32,70,61,4.67326007326007,0.1,7,13,265,"Poor",39.458788,-0.34471,2020
"Avda. Francia","17-01-2020",11,14,10,43,4.67326007326007,0.1,4,31,141.25,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","18-01-2020",6,6,6,38,4.67326007326007,0.2,4,30,112.5,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","19-01-2020",3,3,1,10,4.67326007326007,0.3,5,60,102.5,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","20-01-2020",3,3,1,6,4.67326007326007,0.2,4,59,95,"Satisfactory",39.458788,-0.34471,2020
"Avda. Francia","21-01-2020",11.793811911459,19.2751281479831,2,23,4.67326007326007,0.1,4,44,91.25,"Satisfactory",39.458788,-0.34471,2020
"Avda. Francia","22-01-2020",11.793811911459,19.2751281479831,1,22,4.67326007326007,0.1,5,47,93.75,"Satisfactory",39.458788,-0.34471,2020
"Avda. Francia","23-01-2020",11.793811911459,19.2751281479831,13,25,4.67326007326007,0.1,3,28,86.25,"Satisfactory",39.458788,-0.34471,2020
"Avda. Francia","24-01-2020",11.793811911459,19.2751281479831,13,43,4.67326007326007,0.2,5,21,102.5,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","25-01-2020",11.793811911459,19.2751281479831,2,29,4.67326007326007,0.1,4,32,83.75,"Satisfactory",39.458788,-0.34471,2020
"Avda. Francia","26-01-2020",11.793811911459,19.2751281479831,5,32,4.67326007326007,0.2,6,22,81.25,"Satisfactory",39.458788,-0.34471,2020
"Avda. Francia","27-01-2020",8,17,1,18,4.67326007326007,0.1,4,44,115,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","28-01-2020",7,14,1,17,4.67326007326007,0.1,4,46,111.25,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","29-01-2020",5,11,2,21,4.67326007326007,0.1,3,38,100,"Satisfactory",39.458788,-0.34471,2020
"Avda. Francia","30-01-2020",7,16,2,20,4.67326007326007,0.1,4,41,112.5,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","31-01-2020",8,17,2,22,4.67326007326007,0.1,5,38,115,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","1-02-2020",32,34,18,36,4.67326007326007,0.2,4,16,175,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","2-02-2020",7,10,4,18,4.67326007326007,0.1,4,30,91.25,"Satisfactory",39.458788,-0.34471,2020
"Avda. Francia","3-02-2020",5,44,1,9,4.67326007326007,0.2,4,75,172.5,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","4-02-2020",3,4,1,3,4.67326007326007,0.1,4,80,118.75,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","5-02-2020",3,6,2,6,4.67326007326007,0.1,3,50,87.5,"Satisfactory",39.458788,-0.34471,2020
"Avda. Francia","6-02-2020",4,7,2,9,4.67326007326007,0.1,3,82,133.75,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","7-02-2020",11.793811911459,19.2751281479831,1,12,4.67326007326007,0.140360404838312,4,53.1652257444765,21.25,"Good",39.458788,-0.34471,2020
"Avda. Francia","8-02-2020",7,13,1,12,4.67326007326007,0.2,3,64,125,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","9-02-2020",2,7,1,10,4.67326007326007,0.2,4,66,112.5,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","10-02-2020",4,34,1,8,4.67326007326007,0.1,4,54,131.25,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","11-02-2020",10,16,14,26,4.67326007326007,0.2,5,31,127.5,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","12-02-2020",2,5,1,19,4.67326007326007,0.1,4,40,88.75,"Satisfactory",39.458788,-0.34471,2020
"Avda. Francia","13-02-2020",22,25,11,37,4.67326007326007,0.140360404838312,3.78532608695652,23,147.5,"Moderate",39.458788,-0.34471,2020
"Avda. Francia","14-02-2020",15,28,12,39,4.67326007326007,0.140360404838312,3.78532608695652,17,138.75,"Moderate",39.458788,-0.34471,2020
